season,game_id,game_date,team,location,wins_entering_gm,losses_entering_gm,result,streak_win_before,streak_loss_before
2016-17,21600671,2017-01-23 00:00:00,NOP,H,17,27,t,0,1
2016-17,21600671,2017-01-23 00:00:00,CLE,A,30,12,f,0,1
2016-17,21600672,2017-01-23 00:00:00,IND,H,22,21,f,0,2
2016-17,21600672,2017-01-23 00:00:00,NYK,A,19,26,t,0,2
2016-17,21600673,2017-01-23 00:00:00,UTA,H,29,16,f,6,0
2016-17,21600673,2017-01-23 00:00:00,OKC,A,25,19,t,0,2
2016-17,21600674,2017-01-24 00:00:00,TOR,H,28,16,f,0,3
2016-17,21600674,2017-01-24 00:00:00,SAS,A,35,9,t,4,0
2016-17,21600675,2017-01-24 00:00:00,PHI,H,15,27,t,0,1
2016-17,21600675,2017-01-24 00:00:00,LAC,A,30,16,f,1,0
2016-17,21600676,2017-01-24 00:00:00,WAS,H,24,20,t,1,0
2016-17,21600676,2017-01-24 00:00:00,BOS,A,26,17,f,0,2
2016-17,21600677,2017-01-24 00:00:00,ORL,H,18,28,f,0,1
2016-17,21600677,2017-01-24 00:00:00,CHI,A,22,23,t,1,0
2016-17,21600678,2017-01-24 00:00:00,DEN,H,18,25,t,0,1
2016-17,21600678,2017-01-24 00:00:00,UTA,A,29,17,f,0,1
2016-17,21600679,2017-01-24 00:00:00,PHX,H,15,29,f,2,0
2016-17,21600679,2017-01-24 00:00:00,MIN,A,16,28,t,2,0
2016-17,21600680,2017-01-25 00:00:00,CLE,H,30,13,f,0,2
2016-17,21600680,2017-01-25 00:00:00,SAC,A,17,27,t,1,0
2016-17,21600681,2017-01-25 00:00:00,BOS,H,26,18,t,0,3
2016-17,21600681,2017-01-25 00:00:00,HOU,A,34,14,f,0,1
2016-17,21600682,2017-01-25 00:00:00,BKN,H,9,35,f,0,2
2016-17,21600682,2017-01-25 00:00:00,MIA,A,15,30,t,4,0
2016-17,21600683,2017-01-25 00:00:00,CHI,H,23,23,f,2,0
2016-17,21600683,2017-01-25 00:00:00,ATL,A,26,19,t,0,1
2016-17,21600684,2017-01-25 00:00:00,MIL,H,21,23,f,1,0
2016-17,21600684,2017-01-25 00:00:00,PHI,A,16,27,t,1,0
2016-17,21600685,2017-01-25 00:00:00,MEM,H,26,20,t,0,1
2016-17,21600685,2017-01-25 00:00:00,TOR,A,28,17,f,0,4
2016-17,21600686,2017-01-25 00:00:00,NOP,H,18,27,f,1,0
2016-17,21600686,2017-01-25 00:00:00,OKC,A,26,19,t,1,0
2016-17,21600687,2017-01-25 00:00:00,CHA,H,23,22,f,0,1
2016-17,21600687,2017-01-25 00:00:00,GSW,A,38,7,t,0,1
2016-17,21600688,2017-01-25 00:00:00,DAL,H,15,29,t,1,0
2016-17,21600688,2017-01-25 00:00:00,NYK,A,20,26,f,1,0
2016-17,21600689,2017-01-25 00:00:00,POR,H,19,27,t,1,0
2016-17,21600689,2017-01-25 00:00:00,LAL,A,16,32,f,0,1
2016-17,21600690,2017-01-26 00:00:00,OKC,H,27,19,t,2,0
2016-17,21600690,2017-01-26 00:00:00,DAL,A,16,29,f,2,0
2016-17,21600691,2017-01-26 00:00:00,MIN,H,17,28,f,3,0
2016-17,21600691,2017-01-26 00:00:00,IND,A,22,22,t,0,3
2016-17,21600692,2017-01-26 00:00:00,DEN,H,19,25,t,1,0
2016-17,21600692,2017-01-26 00:00:00,PHX,A,15,30,f,0,1
2016-17,21600693,2017-01-26 00:00:00,UTA,H,29,18,t,0,2
2016-17,21600693,2017-01-26 00:00:00,LAL,A,16,33,f,0,2
2016-17,21600694,2017-01-27 00:00:00,PHI,H,17,27,f,2,0
2016-17,21600694,2017-01-27 00:00:00,HOU,A,34,15,t,0,2
2016-17,21600695,2017-01-27 00:00:00,CLE,H,30,14,t,0,3
2016-17,21600695,2017-01-27 00:00:00,BKN,A,9,36,f,0,3
2016-17,21600696,2017-01-27 00:00:00,IND,H,23,22,t,1,0
2016-17,21600696,2017-01-27 00:00:00,SAC,A,18,27,f,2,0
2016-17,21600697,2017-01-27 00:00:00,BOS,H,27,18,t,1,0
2016-17,21600697,2017-01-27 00:00:00,ORL,A,18,29,f,0,2
2016-17,21600698,2017-01-27 00:00:00,TOR,H,28,18,t,0,5
2016-17,21600698,2017-01-27 00:00:00,MIL,A,21,24,f,0,1
2016-17,21600699,2017-01-27 00:00:00,NYK,H,20,27,t,0,1
2016-17,21600699,2017-01-27 00:00:00,CHA,A,23,23,f,0,2
2016-17,21600700,2017-01-27 00:00:00,CHI,H,23,24,f,0,1
2016-17,21600700,2017-01-27 00:00:00,MIA,A,16,30,t,5,0
2016-17,21600701,2017-01-27 00:00:00,NOP,H,18,28,t,0,1
2016-17,21600701,2017-01-27 00:00:00,SAS,A,36,9,f,5,0
2016-17,21600702,2017-01-27 00:00:00,ATL,H,27,19,f,1,0
2016-17,21600702,2017-01-27 00:00:00,WAS,A,25,20,t,2,0
2016-17,21600703,2017-01-27 00:00:00,POR,H,20,27,t,2,0
2016-17,21600703,2017-01-27 00:00:00,MEM,A,27,20,f,1,0
2016-17,21600704,2017-01-28 00:00:00,CHA,H,23,24,f,0,3
2016-17,21600704,2017-01-28 00:00:00,SAC,A,18,28,t,0,1
2016-17,21600705,2017-01-28 00:00:00,MIA,H,17,30,t,6,0
2016-17,21600705,2017-01-28 00:00:00,DET,A,21,25,f,0,1
2016-17,21600706,2017-01-28 00:00:00,MIL,H,21,25,f,0,2
2016-17,21600706,2017-01-28 00:00:00,BOS,A,28,18,t,2,0
2016-17,21600707,2017-01-28 00:00:00,GSW,H,39,7,t,1,0
2016-17,21600707,2017-01-28 00:00:00,LAC,A,30,17,f,0,1
2016-17,21600708,2017-01-28 00:00:00,UTA,H,30,18,f,1,0
2016-17,21600708,2017-01-28 00:00:00,MEM,A,27,21,t,0,1
2016-17,21600709,2017-01-28 00:00:00,PHX,H,15,31,f,0,2
2016-17,21600709,2017-01-28 00:00:00,DEN,A,20,25,t,2,0
2016-17,21600710,2017-01-28 00:00:00,MIN,H,17,29,t,0,1
2016-17,21600710,2017-01-28 00:00:00,BKN,A,9,37,f,0,4
2016-17,21600711,2017-01-29 00:00:00,ATL,H,27,20,t,0,1
2016-17,21600711,2017-01-29 00:00:00,NYK,A,21,27,f,1,0
2016-17,21600712,2017-01-29 00:00:00,CLE,H,31,14,t,1,0
2016-17,21600712,2017-01-29 00:00:00,OKC,A,28,19,f,3,0
2016-17,21600713,2017-01-29 00:00:00,IND,H,24,22,t,2,0
2016-17,21600713,2017-01-29 00:00:00,HOU,A,35,15,f,1,0
2016-17,21600714,2017-01-29 00:00:00,NOP,H,19,28,f,1,0
2016-17,21600714,2017-01-29 00:00:00,WAS,A,26,20,t,3,0
2016-17,21600715,2017-01-29 00:00:00,TOR,H,29,18,f,1,0
2016-17,21600715,2017-01-29 00:00:00,ORL,A,18,30,t,0,3
2016-17,21600716,2017-01-29 00:00:00,CHI,H,23,25,t,0,2
2016-17,21600716,2017-01-29 00:00:00,PHI,A,17,28,t,0,1
2016-17,21600717,2017-01-29 00:00:00,SAS,H,36,10,f,0,1
2016-17,21600717,2017-01-29 00:00:00,DAL,A,16,30,t,0,1
2016-17,21600718,2017-01-29 00:00:00,POR,H,21,27,f,3,0
2016-17,21600718,2017-01-29 00:00:00,GSW,A,40,7,t,2,0
2016-17,21600719,2017-01-30 00:00:00,MIA,H,18,30,t,7,0
2016-17,21600719,2017-01-30 00:00:00,BKN,A,9,38,f,0,5
2016-17,21600720,2017-01-30 00:00:00,MIN,H,18,29,t,1,0
2016-17,21600720,2017-01-30 00:00:00,ORL,A,19,30,f,1,0
2016-17,21600721,2017-01-30 00:00:00,BOS,H,29,18,t,3,0
2016-17,21600721,2017-01-30 00:00:00,DET,A,21,26,f,0,2
2016-17,21600722,2017-01-30 00:00:00,DAL,H,17,30,t,1,0
2016-17,21600722,2017-01-30 00:00:00,CLE,A,32,14,f,2,0
2016-17,21600723,2017-01-30 00:00:00,PHX,H,15,32,f,0,3
2016-17,21600723,2017-01-30 00:00:00,MEM,A,28,21,t,1,0
2016-17,21600724,2017-01-31 00:00:00,WAS,H,27,20,t,4,0
2016-17,21600724,2017-01-31 00:00:00,NYK,A,21,28,f,0,1
2016-17,21600725,2017-01-31 00:00:00,TOR,H,29,19,t,0,1
2016-17,21600725,2017-01-31 00:00:00,NOP,A,19,29,f,0,1
2016-17,21600726,2017-01-31 00:00:00,HOU,H,35,16,t,0,1
2016-17,21600726,2017-01-31 00:00:00,SAC,A,19,29,f,1,0
2016-17,21600727,2017-01-31 00:00:00,SAS,H,36,11,t,0,2
2016-17,21600727,2017-01-31 00:00:00,OKC,A,28,20,f,0,1
2016-17,21600728,2017-01-31 00:00:00,POR,H,21,28,t,0,1
2016-17,21600728,2017-01-31 00:00:00,CHA,A,23,25,f,0,4
2016-17,21600729,2017-01-31 00:00:00,LAL,H,16,34,t,0,3
2016-17,21600729,2017-01-31 00:00:00,DEN,A,21,25,f,3,0
2016-17,21600730,2017-02-01 00:00:00,ORL,H,19,31,f,0,1
2016-17,21600730,2017-02-01 00:00:00,IND,A,25,22,t,3,0
2016-17,21600731,2017-02-01 00:00:00,CLE,H,32,15,t,0,1
2016-17,21600731,2017-02-01 00:00:00,MIN,A,19,29,f,2,0
2016-17,21600732,2017-02-01 00:00:00,BOS,H,30,18,t,4,0
2016-17,21600732,2017-02-01 00:00:00,TOR,A,30,19,f,1,0
2016-17,21600733,2017-02-01 00:00:00,BKN,H,9,39,f,0,6
2016-17,21600733,2017-02-01 00:00:00,NYK,A,21,29,t,0,2
2016-17,21600734,2017-02-01 00:00:00,MIA,H,19,30,t,8,0
2016-17,21600734,2017-02-01 00:00:00,ATL,A,28,20,f,1,0
2016-17,21600735,2017-02-01 00:00:00,DET,H,21,27,t,0,3
2016-17,21600735,2017-02-01 00:00:00,NOP,A,19,30,f,0,2
2016-17,21600736,2017-02-01 00:00:00,DAL,H,18,30,t,2,0
2016-17,21600736,2017-02-01 00:00:00,PHI,A,18,29,f,1,0
2016-17,21600737,2017-02-01 00:00:00,DEN,H,21,26,f,0,1
2016-17,21600737,2017-02-01 00:00:00,MEM,A,29,21,t,2,0
2016-17,21600738,2017-02-01 00:00:00,UTA,H,30,19,t,0,1
2016-17,21600738,2017-02-01 00:00:00,MIL,A,21,26,f,0,3
2016-17,21600739,2017-02-01 00:00:00,PHX,H,15,33,f,0,4
2016-17,21600739,2017-02-01 00:00:00,LAC,A,30,18,t,0,2
2016-17,21600740,2017-02-01 00:00:00,OKC,H,28,21,f,0,2
2016-17,21600740,2017-02-01 00:00:00,CHI,A,24,25,t,1,0
2016-17,21600741,2017-02-01 00:00:00,GSW,H,41,7,t,3,0
2016-17,21600741,2017-02-01 00:00:00,CHA,A,23,26,f,0,5
2016-17,21600742,2017-02-02 00:00:00,WAS,H,28,20,t,5,0
2016-17,21600742,2017-02-02 00:00:00,LAL,A,17,34,f,1,0
2016-17,21600743,2017-02-02 00:00:00,HOU,H,36,16,f,1,0
2016-17,21600743,2017-02-02 00:00:00,ATL,A,28,21,t,0,1
2016-17,21600744,2017-02-02 00:00:00,SAS,H,37,11,t,1,0
2016-17,21600744,2017-02-02 00:00:00,PHI,A,18,30,f,0,1
2016-17,21600745,2017-02-02 00:00:00,LAC,H,31,18,f,1,0
2016-17,21600745,2017-02-02 00:00:00,GSW,A,42,7,t,4,0
2016-17,21600746,2017-02-03 00:00:00,ORL,H,19,32,t,0,2
2016-17,21600746,2017-02-03 00:00:00,TOR,A,30,20,f,0,1
2016-17,21600747,2017-02-03 00:00:00,BKN,H,9,40,f,0,7
2016-17,21600747,2017-02-03 00:00:00,IND,A,26,22,t,4,0
2016-17,21600748,2017-02-03 00:00:00,DET,H,22,27,t,1,0
2016-17,21600748,2017-02-03 00:00:00,MIN,A,19,30,f,0,1
2016-17,21600749,2017-02-03 00:00:00,HOU,H,36,17,t,0,1
2016-17,21600749,2017-02-03 00:00:00,CHI,A,25,25,f,2,0
2016-17,21600750,2017-02-03 00:00:00,OKC,H,28,22,t,0,3
2016-17,21600750,2017-02-03 00:00:00,MEM,A,30,21,f,3,0
2016-17,21600751,2017-02-03 00:00:00,BOS,H,31,18,t,5,0
2016-17,21600751,2017-02-03 00:00:00,LAL,A,17,35,f,0,1
2016-17,21600752,2017-02-03 00:00:00,DEN,H,21,27,t,0,2
2016-17,21600752,2017-02-03 00:00:00,MIL,A,21,27,f,0,4
2016-17,21600753,2017-02-03 00:00:00,SAC,H,19,30,f,0,1
2016-17,21600753,2017-02-03 00:00:00,PHX,A,15,34,t,0,5
2016-17,21600754,2017-02-03 00:00:00,POR,H,22,28,f,1,0
2016-17,21600754,2017-02-03 00:00:00,DAL,A,19,30,t,3,0
2016-17,21600755,2017-02-04 00:00:00,WAS,H,29,20,t,6,0
2016-17,21600755,2017-02-04 00:00:00,NOP,A,19,31,f,0,3
2016-17,21600756,2017-02-04 00:00:00,ATL,H,29,21,t,1,0
2016-17,21600756,2017-02-04 00:00:00,ORL,A,20,32,f,1,0
2016-17,21600757,2017-02-04 00:00:00,IND,H,27,22,t,5,0
2016-17,21600757,2017-02-04 00:00:00,DET,A,23,27,f,2,0
2016-17,21600758,2017-02-04 00:00:00,MIA,H,20,30,t,9,0
2016-17,21600758,2017-02-04 00:00:00,PHI,A,18,31,f,0,2
2016-17,21600759,2017-02-04 00:00:00,NYK,H,22,29,f,1,0
2016-17,21600759,2017-02-04 00:00:00,CLE,A,33,15,t,1,0
2016-17,21600760,2017-02-04 00:00:00,UTA,H,31,19,t,1,0
2016-17,21600760,2017-02-04 00:00:00,CHA,A,23,27,f,0,6
2016-17,21600761,2017-02-04 00:00:00,PHX,H,16,34,f,1,0
2016-17,21600761,2017-02-04 00:00:00,MIL,A,21,28,t,0,5
2016-17,21600762,2017-02-04 00:00:00,SAS,H,38,11,t,2,0
2016-17,21600762,2017-02-04 00:00:00,DEN,A,22,27,f,1,0
2016-17,21600763,2017-02-04 00:00:00,MIN,H,19,31,f,0,2
2016-17,21600763,2017-02-04 00:00:00,MEM,A,30,22,t,0,1
2016-17,21600764,2017-02-04 00:00:00,SAC,H,19,31,t,0,2
2016-17,21600764,2017-02-04 00:00:00,GSW,A,43,7,f,5,0
2016-17,21600765,2017-02-05 00:00:00,BKN,H,9,41,f,0,8
2016-17,21600765,2017-02-05 00:00:00,TOR,A,30,21,t,0,2
2016-17,21600766,2017-02-05 00:00:00,BOS,H,32,18,t,6,0
2016-17,21600766,2017-02-05 00:00:00,LAC,A,31,19,f,0,1
2016-17,21600767,2017-02-05 00:00:00,OKC,H,29,22,t,1,0
2016-17,21600767,2017-02-05 00:00:00,POR,A,22,29,f,0,1
2016-17,21600768,2017-02-06 00:00:00,NYK,H,22,30,f,0,1
2016-17,21600768,2017-02-06 00:00:00,LAL,A,17,36,t,0,2
2016-17,21600769,2017-02-06 00:00:00,WAS,H,30,20,f,7,0
2016-17,21600769,2017-02-06 00:00:00,CLE,A,34,15,t,2,0
2016-17,21600770,2017-02-06 00:00:00,IND,H,28,22,t,6,0
2016-17,21600770,2017-02-06 00:00:00,OKC,A,30,22,f,2,0
2016-17,21600771,2017-02-06 00:00:00,TOR,H,31,21,t,1,0
2016-17,21600771,2017-02-06 00:00:00,LAC,A,31,20,f,0,2
2016-17,21600772,2017-02-06 00:00:00,ATL,H,30,21,f,2,0
2016-17,21600772,2017-02-06 00:00:00,UTA,A,32,19,t,2,0
2016-17,21600773,2017-02-06 00:00:00,DET,H,23,28,t,0,1
2016-17,21600773,2017-02-06 00:00:00,PHI,A,18,32,f,0,3
2016-17,21600774,2017-02-06 00:00:00,NOP,H,19,32,t,0,4
2016-17,21600774,2017-02-06 00:00:00,PHX,A,16,35,f,0,1
2016-17,21600775,2017-02-06 00:00:00,MIN,H,19,32,f,0,3
2016-17,21600775,2017-02-06 00:00:00,MIA,A,21,30,t,10,0
2016-17,21600776,2017-02-06 00:00:00,DEN,H,22,28,t,0,1
2016-17,21600776,2017-02-06 00:00:00,DAL,A,20,30,f,4,0
2016-17,21600777,2017-02-06 00:00:00,MEM,H,31,22,t,1,0
2016-17,21600777,2017-02-06 00:00:00,SAS,A,39,11,f,3,0
2016-17,21600778,2017-02-06 00:00:00,SAC,H,20,31,f,1,0
2016-17,21600778,2017-02-06 00:00:00,CHI,A,25,26,t,0,1
2016-17,21600779,2017-02-07 00:00:00,CHA,H,23,28,t,0,7
2016-17,21600779,2017-02-07 00:00:00,BKN,A,9,42,f,0,9
2016-17,21600780,2017-02-07 00:00:00,HOU,H,37,17,t,1,0
2016-17,21600780,2017-02-07 00:00:00,ORL,A,20,33,f,0,1
2016-17,21600781,2017-02-07 00:00:00,DAL,H,20,31,f,0,1
2016-17,21600781,2017-02-07 00:00:00,POR,A,22,30,t,0,2
2016-17,21600782,2017-02-08 00:00:00,PHI,H,18,33,f,0,4
2016-17,21600782,2017-02-08 00:00:00,SAS,A,39,12,t,0,1
2016-17,21600783,2017-02-08 00:00:00,IND,H,29,22,f,7,0
2016-17,21600783,2017-02-08 00:00:00,CLE,A,35,15,t,3,0
2016-17,21600784,2017-02-08 00:00:00,BKN,H,9,43,f,0,10
2016-17,21600784,2017-02-08 00:00:00,WAS,A,30,21,t,0,1
2016-17,21600785,2017-02-08 00:00:00,ATL,H,30,22,t,0,1
2016-17,21600785,2017-02-08 00:00:00,DEN,A,23,28,f,1,0
2016-17,21600786,2017-02-08 00:00:00,DET,H,24,28,t,1,0
2016-17,21600786,2017-02-08 00:00:00,LAL,A,18,36,f,1,0
2016-17,21600787,2017-02-08 00:00:00,MIL,H,22,28,f,1,0
2016-17,21600787,2017-02-08 00:00:00,MIA,A,22,30,t,11,0
2016-17,21600788,2017-02-08 00:00:00,MEM,H,32,22,t,2,0
2016-17,21600788,2017-02-08 00:00:00,PHX,A,16,36,f,0,2
2016-17,21600789,2017-02-08 00:00:00,NOP,H,20,32,f,1,0
2016-17,21600789,2017-02-08 00:00:00,UTA,A,33,19,t,3,0
2016-17,21600790,2017-02-08 00:00:00,MIN,H,19,33,t,0,4
2016-17,21600790,2017-02-08 00:00:00,TOR,A,32,21,f,2,0
2016-17,21600791,2017-02-08 00:00:00,NYK,H,22,31,f,0,2
2016-17,21600791,2017-02-08 00:00:00,LAC,A,31,21,t,0,3
2016-17,21600792,2017-02-08 00:00:00,GSW,H,43,8,t,0,1
2016-17,21600792,2017-02-08 00:00:00,CHI,A,26,26,f,1,0
2016-17,21600793,2017-02-08 00:00:00,SAC,H,20,32,t,0,1
2016-17,21600793,2017-02-08 00:00:00,BOS,A,33,18,f,7,0
2016-17,21600794,2017-02-09 00:00:00,CHA,H,24,28,f,1,0
2016-17,21600794,2017-02-09 00:00:00,HOU,A,38,17,t,2,0
2016-17,21600795,2017-02-09 00:00:00,ORL,H,20,34,f,0,2
2016-17,21600795,2017-02-09 00:00:00,PHI,A,18,34,t,0,5
2016-17,21600796,2017-02-09 00:00:00,OKC,H,30,23,t,0,1
2016-17,21600796,2017-02-09 00:00:00,CLE,A,36,15,f,4,0
2016-17,21600797,2017-02-09 00:00:00,DAL,H,20,32,t,0,2
2016-17,21600797,2017-02-09 00:00:00,UTA,A,34,19,f,4,0
2016-17,21600798,2017-02-09 00:00:00,POR,H,23,30,f,1,0
2016-17,21600798,2017-02-09 00:00:00,BOS,A,33,19,t,0,1
2016-17,21600799,2017-02-10 00:00:00,BKN,H,9,44,f,0,11
2016-17,21600799,2017-02-10 00:00:00,MIA,A,23,30,t,12,0
2016-17,21600800,2017-02-10 00:00:00,NYK,H,22,32,f,0,3
2016-17,21600800,2017-02-10 00:00:00,DEN,A,23,29,t,0,1
2016-17,21600801,2017-02-10 00:00:00,DET,H,25,28,f,2,0
2016-17,21600801,2017-02-10 00:00:00,SAS,A,40,12,t,1,0
2016-17,21600802,2017-02-10 00:00:00,MIL,H,22,29,f,0,1
2016-17,21600802,2017-02-10 00:00:00,LAL,A,18,37,t,0,1
2016-17,21600803,2017-02-10 00:00:00,MEM,H,33,22,f,3,0
2016-17,21600803,2017-02-10 00:00:00,GSW,A,44,8,t,1,0
2016-17,21600804,2017-02-10 00:00:00,MIN,H,20,33,f,1,0
2016-17,21600804,2017-02-10 00:00:00,NOP,A,20,33,t,0,1
2016-17,21600805,2017-02-10 00:00:00,WAS,H,31,21,t,1,0
2016-17,21600805,2017-02-10 00:00:00,IND,A,29,23,f,0,1
2016-17,21600806,2017-02-10 00:00:00,SAC,H,21,32,t,1,0
2016-17,21600806,2017-02-10 00:00:00,ATL,A,31,22,f,1,0
2016-17,21600807,2017-02-10 00:00:00,PHX,H,16,37,t,0,3
2016-17,21600807,2017-02-10 00:00:00,CHI,A,26,27,f,0,1
2016-17,21600808,2017-02-11 00:00:00,CHA,H,24,29,f,0,1
2016-17,21600808,2017-02-11 00:00:00,LAC,A,32,21,t,1,0
2016-17,21600809,2017-02-11 00:00:00,IND,H,29,24,f,0,2
2016-17,21600809,2017-02-11 00:00:00,MIL,A,22,30,t,0,2
2016-17,21600810,2017-02-11 00:00:00,PHI,H,19,34,t,1,0
2016-17,21600810,2017-02-11 00:00:00,MIA,A,24,30,f,13,0
2016-17,21600811,2017-02-11 00:00:00,CLE,H,36,16,t,0,1
2016-17,21600811,2017-02-11 00:00:00,DEN,A,24,29,f,1,0
2016-17,21600812,2017-02-11 00:00:00,HOU,H,39,17,t,3,0
2016-17,21600812,2017-02-11 00:00:00,PHX,A,17,37,f,1,0
2016-17,21600813,2017-02-11 00:00:00,OKC,H,31,23,f,1,0
2016-17,21600813,2017-02-11 00:00:00,GSW,A,45,8,t,2,0
2016-17,21600814,2017-02-11 00:00:00,DAL,H,21,32,t,1,0
2016-17,21600814,2017-02-11 00:00:00,ORL,A,20,35,f,0,3
2016-17,21600815,2017-02-11 00:00:00,UTA,H,34,20,f,0,1
2016-17,21600815,2017-02-11 00:00:00,BOS,A,34,19,t,1,0
2016-17,21600816,2017-02-12 00:00:00,MIN,H,20,34,t,0,1
2016-17,21600816,2017-02-12 00:00:00,CHI,A,26,28,f,0,2
2016-17,21600817,2017-02-12 00:00:00,NYK,H,22,33,t,0,4
2016-17,21600817,2017-02-12 00:00:00,SAS,A,41,12,f,2,0
2016-17,21600818,2017-02-12 00:00:00,TOR,H,32,22,f,0,1
2016-17,21600818,2017-02-12 00:00:00,DET,A,25,29,t,0,1
2016-17,21600819,2017-02-12 00:00:00,SAC,H,22,32,t,2,0
2016-17,21600819,2017-02-12 00:00:00,NOP,A,21,33,f,1,0
2016-17,21600820,2017-02-13 00:00:00,WAS,H,32,21,t,2,0
2016-17,21600820,2017-02-13 00:00:00,OKC,A,31,24,f,0,1
2016-17,21600821,2017-02-13 00:00:00,CHA,H,24,30,f,0,2
2016-17,21600821,2017-02-13 00:00:00,PHI,A,20,34,t,2,0
2016-17,21600822,2017-02-13 00:00:00,BKN,H,9,45,f,0,12
2016-17,21600822,2017-02-13 00:00:00,MEM,A,33,23,t,0,1
2016-17,21600823,2017-02-13 00:00:00,MIA,H,24,31,f,0,1
2016-17,21600823,2017-02-13 00:00:00,ORL,A,20,36,t,0,4
2016-17,21600824,2017-02-13 00:00:00,MIL,H,23,30,t,1,0
2016-17,21600824,2017-02-13 00:00:00,DET,A,26,29,f,1,0
2016-17,21600825,2017-02-13 00:00:00,IND,H,29,25,f,0,3
2016-17,21600825,2017-02-13 00:00:00,SAS,A,41,13,t,0,1
2016-17,21600826,2017-02-13 00:00:00,DAL,H,22,32,f,2,0
2016-17,21600826,2017-02-13 00:00:00,BOS,A,35,19,t,2,0
2016-17,21600827,2017-02-13 00:00:00,DEN,H,24,30,t,0,1
2016-17,21600827,2017-02-13 00:00:00,GSW,A,46,8,f,3,0
2016-17,21600828,2017-02-13 00:00:00,UTA,H,34,21,f,0,2
2016-17,21600828,2017-02-13 00:00:00,LAC,A,33,21,t,2,0
2016-17,21600829,2017-02-13 00:00:00,PHX,H,17,38,f,0,1
2016-17,21600829,2017-02-13 00:00:00,NOP,A,21,34,t,0,1
2016-17,21600830,2017-02-13 00:00:00,POR,H,23,31,f,0,1
2016-17,21600830,2017-02-13 00:00:00,ATL,A,31,23,t,0,1
2016-17,21600831,2017-02-14 00:00:00,CHI,H,26,29,t,0,3
2016-17,21600831,2017-02-14 00:00:00,TOR,A,32,23,f,0,2
2016-17,21600832,2017-02-14 00:00:00,MIN,H,21,34,f,1,0
2016-17,21600832,2017-02-14 00:00:00,CLE,A,37,16,t,1,0
2016-17,21600833,2017-02-14 00:00:00,LAL,H,19,37,f,1,0
2016-17,21600833,2017-02-14 00:00:00,SAC,A,23,32,t,3,0
2016-17,21600834,2017-02-15 00:00:00,ORL,H,21,36,f,1,0
2016-17,21600834,2017-02-15 00:00:00,SAS,A,42,13,t,1,0
2016-17,21600835,2017-02-15 00:00:00,CLE,H,38,16,t,2,0
2016-17,21600835,2017-02-15 00:00:00,IND,A,29,26,f,0,4
2016-17,21600836,2017-02-15 00:00:00,BOS,H,36,19,t,3,0
2016-17,21600836,2017-02-15 00:00:00,PHI,A,21,34,f,3,0
2016-17,21600837,2017-02-15 00:00:00,TOR,H,32,24,t,0,3
2016-17,21600837,2017-02-15 00:00:00,CHA,A,24,31,f,0,3
2016-17,21600838,2017-02-15 00:00:00,BKN,H,9,46,f,0,13
2016-17,21600838,2017-02-15 00:00:00,MIL,A,24,30,t,2,0
2016-17,21600839,2017-02-15 00:00:00,DET,H,26,30,t,0,1
2016-17,21600839,2017-02-15 00:00:00,DAL,A,22,33,f,0,1
2016-17,21600840,2017-02-15 00:00:00,MEM,H,34,23,f,1,0
2016-17,21600840,2017-02-15 00:00:00,NOP,A,22,34,t,1,0
2016-17,21600841,2017-02-15 00:00:00,HOU,H,40,17,f,4,0
2016-17,21600841,2017-02-15 00:00:00,MIA,A,24,32,t,0,2
2016-17,21600842,2017-02-15 00:00:00,DEN,H,25,30,f,1,0
2016-17,21600842,2017-02-15 00:00:00,MIN,A,21,35,t,0,1
2016-17,21600843,2017-02-15 00:00:00,UTA,H,34,22,t,0,3
2016-17,21600843,2017-02-15 00:00:00,POR,A,23,32,f,0,2
2016-17,21600844,2017-02-15 00:00:00,PHX,H,17,39,t,0,2
2016-17,21600844,2017-02-15 00:00:00,LAL,A,19,38,f,0,1
2016-17,21600845,2017-02-15 00:00:00,OKC,H,31,25,t,0,2
2016-17,21600845,2017-02-15 00:00:00,NYK,A,23,33,f,1,0
2016-17,21600846,2017-02-15 00:00:00,LAC,H,34,21,t,3,0
2016-17,21600846,2017-02-15 00:00:00,ATL,A,32,23,f,1,0
2016-17,21600847,2017-02-15 00:00:00,GSW,H,46,9,t,0,1
2016-17,21600847,2017-02-15 00:00:00,SAC,A,24,32,f,4,0
2016-17,21600848,2017-02-16 00:00:00,IND,H,29,27,f,0,5
2016-17,21600848,2017-02-16 00:00:00,WAS,A,33,21,t,3,0
2016-17,21600849,2017-02-16 00:00:00,CHI,H,27,29,t,1,0
2016-17,21600849,2017-02-16 00:00:00,BOS,A,37,19,f,4,0
2016-17,21600850,2017-02-23 00:00:00,ORL,H,21,37,f,0,1
2016-17,21600850,2017-02-23 00:00:00,POR,A,23,33,t,0,3
2016-17,21600851,2017-02-23 00:00:00,DET,H,27,30,t,1,0
2016-17,21600851,2017-02-23 00:00:00,CHA,A,24,32,f,0,4
2016-17,21600852,2017-02-23 00:00:00,NOP,H,23,34,f,2,0
2016-17,21600852,2017-02-23 00:00:00,HOU,A,40,18,t,0,1
2016-17,21600853,2017-02-23 00:00:00,CLE,H,39,16,t,3,0
2016-17,21600853,2017-02-23 00:00:00,NYK,A,23,34,f,0,1
2016-17,21600854,2017-02-23 00:00:00,GSW,H,47,9,t,1,0
2016-17,21600854,2017-02-23 00:00:00,LAC,A,35,21,f,4,0
