Game_ID,C1,C10,C100,C101,C102,C103,C104,C105,C106,C107,C108,C109,C11,C110,C111,C112,C113,C114,C115,C116,C117,C118,C119,C12,C120,C121,C122,C123,C124,C125,C126,C127,C128,C129,C13,C130,C131,C132,C133,C134,C135,C136,C137,C138,C139,C14,C140,C141,C142,C143,C144,C145,C146,C147,C148,C149,C15,C150,C151,C152,C153,C154,C155,C156,C157,C158,C159,C16,C160,C161,C162,C163,C164,C165,C166,C167,C168,C169,C17,C170,C171,C172,C173,C174,C175,C176,C177,C178,C179,C18,C180,C181,C182,C183,C184,C185,C186,C187,C188,C189,C19,C190,C191,C192,C193,C194,C195,C196,C197,C198,C199,C2,C20,C200,C201,C202,C203,C204,C205,C206,C207,C208,C209,C21,C210,C211,C212,C213,C214,C215,C216,C217,C218,C219,C22,C220,C221,C222,C223,C224,C225,C226,C227,C228,C23,C24,C25,C26,C27,C28,C29,C3,C30,C31,C32,C33,C34,C35,C36,C37,C38,C39,C4,C40,C41,C42,C43,C44,C45,C46,C47,C48,C49,C5,C50,C51,C52,C53,C54,C55,C56,C57,C58,C59,C6,C60,C61,C62,C63,C64,C65,C66,C67,C68,C69,C7,C70,C71,C72,C73,C74,C75,C76,C77,C78,C79,C8,C80,C81,C82,C83,C84,C85,C86,C87,C88,C89,C9,C90,C91,C92,C93,C94,C95,C96,C97,C98,C99
21700261,,17.0,,3.0,1.0,9.0,1.0,5.0,57.0,,,,,,,,,148.0,,35.0,27.0,,,37.0,,,65.0,137.0,13.0,1.0,,,,,2.0,10.0,14.0,1.0,2.0,50.0,3.0,,,,,2.0,,4.0,,271.0,1.0,,,,,1.0,,81.0,,2.0,5.0,71.0,205.0,2.0,,4.0,,,,,3.0,,,1.0,,,8.0,700.0,,,,,,1.0,,1300.0,1.0,,,1.0,,274.0,25.0,162.0,,109.0,2.0,,,,,15.0,137.0,,,,,,,,20.0,6.0,1.0,,1.0,18.0,2.0,,,,29.0,59.0,,7.0,,68.0,4.0,5.0,,29.0,,,14.0,,,,,1.0,,2.0,26.0,,,,4.0,,,2.0,3.0,,,,,7.0,2.0,35.0,,1.0,,,2.0,,1.0,4.0,35.0,,,,,,204.0,,167.0,,9.0,,,4.0,1.0,,8.0,,,2.0,1.0,,,,,,22.0,3.0,,2.0,52.0,,2.0,4.0,21.0,,,147.0,1.0,8.0,120.0,12.0,8.0,20.0,,,9.0,,1.0,21.0,,,,102.0,,2.0,,,1.0,,,12.0,1.0,1.0
21700262,,17.0,1.0,11.0,,15.0,,8.0,48.0,,2.0,,,,,,,178.0,,67.0,50.0,,,32.0,3.0,,29.0,132.0,12.0,,,,1.0,,2.0,11.0,12.0,2.0,1.0,64.0,6.0,,,,2.0,1.0,,6.0,,394.0,1.0,,3.0,,,,,118.0,,6.0,12.0,75.0,317.0,4.0,,4.0,,,,,6.0,2.0,,3.0,2.0,,6.0,587.0,,,,,,3.0,,1260.0,1.0,3.0,2.0,3.0,,370.0,21.0,198.0,,186.0,2.0,,,,,14.0,299.0,,,,,,,,19.0,4.0,,,1.0,45.0,1.0,,,,32.0,540.0,2.0,13.0,1.0,66.0,6.0,5.0,,34.0,,,32.0,,1.0,,,2.0,,5.0,35.0,,,,3.0,,,4.0,,,1.0,1.0,1.0,12.0,4.0,29.0,,1.0,,,3.0,,,4.0,68.0,1.0,,,,,248.0,,346.0,,13.0,1.0,,3.0,,,14.0,,,2.0,,,,,,,23.0,6.0,,,74.0,1.0,3.0,3.0,24.0,,,216.0,2.0,12.0,197.0,15.0,9.0,26.0,,,20.0,,1.0,31.0,,,,88.0,,6.0,,,2.0,2.0,,12.0,,
21700263,,119.0,5.0,54.0,4.0,124.0,6.0,70.0,330.0,8.0,11.0,,1.0,6.0,1.0,,4.0,1530.0,,416.0,225.0,,5.0,244.0,6.0,,476.0,879.0,102.0,3.0,,,10.0,,22.0,125.0,52.0,10.0,20.0,647.0,43.0,6.0,4.0,,12.0,16.0,3.0,27.0,,2430.0,21.0,,20.0,,,2.0,,895.0,,24.0,65.0,372.0,2430.0,25.0,2.0,33.0,1.0,,2.0,,73.0,16.0,,18.0,7.0,,77.0,5200.0,,,2.0,1.0,,15.0,,10400.0,14.0,8.0,11.0,34.0,1.0,3400.0,174.0,2250.0,1.0,857.0,5.0,,,4.0,,182.0,1890.0,,1.0,2.0,,,1.0,1.0,182.0,53.0,8.0,1.0,4.0,224.0,12.0,,,,163.0,578.0,11.0,61.0,14.0,790.0,34.0,36.0,1.0,264.0,,2.0,54.0,4.0,6.0,,,13.0,1.0,59.0,136.0,,,,33.0,,,27.0,16.0,,3.0,13.0,15.0,72.0,17.0,276.0,2.0,14.0,1.0,,43.0,,1.0,26.0,396.0,5.0,,,1.0,2.0,2090.0,,2190.0,,88.0,13.0,,7.0,6.0,1.0,73.0,2.0,,23.0,5.0,1.0,,8.0,1.0,1.0,143.0,33.0,,7.0,550.0,4.0,30.0,46.0,250.0,2.0,,1050.0,12.0,122.0,977.0,210.0,70.0,248.0,,,87.0,,7.0,288.0,1.0,,,1470.0,,42.0,1.0,,37.0,11.0,,137.0,9.0,7.0
21700264,,33.0,,12.0,,34.0,2.0,20.0,117.0,1.0,,,,2.0,,,1.0,279.0,,63.0,50.0,,,241.0,,,68.0,267.0,28.0,,,,2.0,,5.0,19.0,13.0,3.0,7.0,135.0,10.0,1.0,,,3.0,2.0,1.0,7.0,,474.0,2.0,,4.0,,,,,205.0,,11.0,10.0,90.0,653.0,8.0,,16.0,,,,,16.0,1.0,,1.0,2.0,,20.0,269.0,,,,,,3.0,,4100.0,4.0,1.0,,4.0,,635.0,48.0,292.0,,171.0,2.0,,,1.0,,35.0,468.0,,,,,,,,30.0,9.0,1.0,,4.0,71.0,3.0,,,,83.0,147.0,2.0,11.0,1.0,219.0,10.0,13.0,,81.0,,,19.0,1.0,2.0,,,2.0,,11.0,63.0,,,,11.0,,,6.0,4.0,,,1.0,4.0,10.0,4.0,67.0,1.0,18.0,,,10.0,,,9.0,127.0,,,,,,658.0,,605.0,,24.0,8.0,,5.0,,,15.0,1.0,,8.0,2.0,,,2.0,,,61.0,7.0,,4.0,138.0,2.0,11.0,8.0,39.0,,,350.0,1.0,26.0,214.0,62.0,24.0,53.0,,,20.0,,5.0,69.0,,,,334.0,,11.0,,,5.0,4.0,,23.0,1.0,2.0
21700265,,17.0,,3.0,,9.0,1.0,3.0,68.0,1.0,,,,1.0,,,1.0,88.0,,36.0,8.0,,,27.0,,,15.0,97.0,10.0,1.0,,,,,1.0,5.0,8.0,,2.0,40.0,2.0,,,,3.0,3.0,,4.0,,166.0,2.0,,,,,,,39.0,,3.0,3.0,47.0,131.0,3.0,,1.0,,,,,4.0,2.0,,,,,6.0,592.0,,,,,,,,1200.0,,,,,,226.0,17.0,152.0,,179.0,,,,,,18.0,168.0,,,,,,,,16.0,5.0,,,1.0,20.0,1.0,,,,21.0,42.0,2.0,5.0,,69.0,3.0,6.0,,14.0,,,2.0,,,,,,,3.0,22.0,,,,2.0,,,,2.0,,,,,7.0,1.0,24.0,,2.0,,,,,,1.0,31.0,,,,,,145.0,,139.0,,10.0,2.0,,1.0,,,5.0,,,3.0,,,,,,,374.0,4.0,1.0,,43.0,1.0,1.0,1.0,12.0,,,108.0,2.0,4.0,63.0,14.0,3.0,12.0,,,11.0,,,56.0,,,,73.0,,1.0,,,4.0,1.0,,15.0,,
21700267,,46.0,1.0,5.0,2.0,34.0,,16.0,74.0,3.0,3.0,,,1.0,,,,685.0,,54.0,291.0,,1.0,169.0,3.0,,58.0,996.0,92.0,2.0,,,2.0,,1.0,81.0,28.0,2.0,6.0,136.0,4.0,1.0,1.0,,2.0,19.0,2.0,31.0,,205.0,1.0,,5.0,,,1.0,,109.0,,29.0,12.0,445.0,400.0,11.0,3.0,8.0,,1.0,,,25.0,5.0,,6.0,,,17.0,611.0,3.0,,,,,4.0,,1080.0,2.0,1.0,1.0,5.0,,561.0,199.0,355.0,,675.0,1.0,,,2.0,,21.0,213.0,,,,,,,,165.0,5.0,1.0,,4.0,29.0,4.0,,,1.0,142.0,86.0,12.0,2.0,1.0,119.0,7.0,34.0,,195.0,,,54.0,3.0,1.0,,,4.0,1.0,4.0,140.0,,,,37.0,,,4.0,2.0,,,9.0,4.0,5.0,3.0,271.0,1.0,9.0,,,6.0,,,9.0,219.0,1.0,1.0,,1.0,1.0,311.0,,442.0,,63.0,5.0,,9.0,1.0,,71.0,,,1.0,5.0,,,2.0,,1.0,167.0,3.0,,8.0,75.0,3.0,5.0,35.0,178.0,,,256.0,4.0,36.0,843.0,82.0,67.0,22.0,,,14.0,,6.0,246.0,,,,222.0,1.0,26.0,1.0,,7.0,,,17.0,1.0,
21700268,,70.0,3.0,17.0,,27.0,4.0,15.0,111.0,3.0,3.0,,,1.0,,,2.0,630.0,,105.0,109.0,,2.0,123.0,2.0,,83.0,787.0,51.0,1.0,,,2.0,,10.0,72.0,29.0,2.0,10.0,111.0,8.0,2.0,2.0,,3.0,6.0,,22.0,,424.0,1.0,,3.0,,,1.0,,272.0,,8.0,22.0,283.0,589.0,11.0,,6.0,,,,,6.0,2.0,,9.0,1.0,,20.0,1050.0,1.0,,2.0,,,9.0,,4600.0,4.0,3.0,3.0,5.0,,774.0,92.0,549.0,1.0,519.0,2.0,,,,2.0,35.0,385.0,,,,1.0,,1.0,1.0,99.0,11.0,3.0,,1.0,94.0,5.0,,,1.0,92.0,186.0,7.0,12.0,1.0,213.0,7.0,17.0,,134.0,,1.0,278.0,,,,,2.0,,6.0,53.0,,,,15.0,,1.0,8.0,8.0,,1.0,3.0,5.0,24.0,7.0,137.0,,11.0,,,11.0,,,6.0,120.0,,1.0,2.0,,1.0,604.0,,422.0,,36.0,,,5.0,2.0,,29.0,1.0,,8.0,3.0,,2.0,,,1.0,49.0,6.0,,2.0,159.0,3.0,4.0,17.0,107.0,,,404.0,3.0,20.0,678.0,33.0,22.0,58.0,,,25.0,,4.0,119.0,,,,321.0,,16.0,1.0,,6.0,3.0,,35.0,4.0,1.0
21700269,,99.0,2.0,18.0,,46.0,5.0,14.0,115.0,7.0,4.0,,,3.0,,,1.0,848.0,,170.0,167.0,,1.0,128.0,3.0,,183.0,757.0,64.0,3.0,,,5.0,,7.0,103.0,44.0,2.0,11.0,186.0,10.0,3.0,1.0,,2.0,6.0,1.0,26.0,,830.0,1.0,,5.0,,,3.0,,412.0,,16.0,40.0,374.0,891.0,12.0,3.0,13.0,,,1.0,1.0,17.0,4.0,,9.0,3.0,,36.0,1550.0,2.0,,,,,9.0,,6000.0,6.0,3.0,1.0,10.0,,1680.0,138.0,1280.0,,774.0,1.0,,,2.0,1.0,56.0,666.0,,,,1.0,,,1.0,101.0,17.0,4.0,,1.0,123.0,7.0,,,,108.0,285.0,8.0,16.0,3.0,301.0,17.0,18.0,,170.0,,1.0,15.0,1.0,2.0,,,6.0,,21.0,72.0,,,,14.0,,1.0,7.0,7.0,,2.0,6.0,7.0,26.0,6.0,190.0,1.0,14.0,,,13.0,,,2.0,163.0,1.0,1.0,,1.0,1.0,837.0,,716.0,1.0,58.0,5.0,,4.0,2.0,1.0,49.0,,,9.0,7.0,1.0,2.0,1.0,,1.0,60.0,17.0,,6.0,216.0,2.0,6.0,25.0,141.0,,,568.0,5.0,48.0,707.0,57.0,36.0,91.0,,,25.0,,6.0,180.0,,,,484.0,,23.0,1.0,,16.0,6.0,,72.0,3.0,2.0
21700270,,94.0,3.0,37.0,3.0,85.0,4.0,36.0,193.0,7.0,7.0,,,2.0,,,1.0,1010.0,1.0,267.0,151.0,,5.0,177.0,5.0,,405.0,831.0,79.0,5.0,,,7.0,,10.0,85.0,44.0,6.0,15.0,395.0,20.0,7.0,4.0,,10.0,4.0,,34.0,,1220.0,10.0,,13.0,,,3.0,,766.0,,24.0,54.0,433.0,1730.0,22.0,2.0,26.0,,,2.0,,33.0,9.0,,8.0,3.0,,52.0,2180.0,1.0,,,,,11.0,,9300.0,16.0,2.0,5.0,17.0,,2600.0,165.0,2030.0,2.0,815.0,3.0,,,1.0,,106.0,1040.0,,,,,,,,135.0,52.0,7.0,,1.0,156.0,10.0,,,,140.0,378.0,12.0,26.0,7.0,536.0,33.0,28.0,,201.0,,1.0,41.0,1.0,4.0,,,8.0,1.0,34.0,98.0,,,,12.0,,,13.0,17.0,,2.0,3.0,10.0,39.0,7.0,222.0,2.0,17.0,1.0,,26.0,,1.0,13.0,189.0,4.0,,,,1.0,1680.0,,1360.0,2.0,49.0,8.0,,5.0,6.0,1.0,44.0,,,13.0,2.0,1.0,2.0,4.0,,3.0,78.0,10.0,,9.0,332.0,6.0,10.0,33.0,192.0,2.0,,694.0,9.0,89.0,760.0,148.0,55.0,175.0,,,57.0,,5.0,230.0,1.0,,,783.0,,27.0,1.0,,13.0,7.0,1.0,84.0,4.0,4.0
21700271,,30.0,,13.0,,25.0,2.0,12.0,109.0,3.0,,,,,,,,348.0,1.0,71.0,57.0,,2.0,67.0,3.0,,63.0,299.0,49.0,2.0,,,4.0,,3.0,40.0,22.0,1.0,4.0,115.0,3.0,1.0,,,2.0,4.0,,12.0,,388.0,1.0,,2.0,,,1.0,,202.0,,11.0,15.0,133.0,577.0,2.0,,10.0,,,,,6.0,3.0,,4.0,,,17.0,1510.0,1.0,,,,,3.0,,3100.0,4.0,2.0,2.0,2.0,,590.0,46.0,414.0,,247.0,2.0,,,,,22.0,301.0,,,,,,,2.0,43.0,9.0,,,2.0,67.0,3.0,,,,51.0,110.0,3.0,6.0,2.0,130.0,10.0,6.0,,79.0,,,16.0,,,,,1.0,1.0,7.0,37.0,,,,37.0,,,5.0,4.0,,,1.0,3.0,9.0,3.0,80.0,,4.0,,,8.0,,,8.0,69.0,2.0,,1.0,1.0,,468.0,,360.0,1.0,48.0,,,4.0,1.0,,11.0,,,1.0,,,,,,1.0,27.0,1.0,1.0,,115.0,2.0,4.0,22.0,44.0,,,312.0,1.0,24.0,272.0,41.0,14.0,32.0,,,15.0,,2.0,45.0,,,,257.0,,11.0,,,8.0,1.0,,23.0,3.0,
21700272,,30.0,,8.0,1.0,14.0,3.0,5.0,62.0,1.0,,,,,,,,230.0,,43.0,58.0,,2.0,58.0,1.0,,76.0,216.0,22.0,1.0,,,1.0,,1.0,17.0,32.0,,9.0,47.0,6.0,3.0,1.0,,3.0,2.0,,6.0,,309.0,2.0,,3.0,,,1.0,,155.0,,6.0,6.0,114.0,315.0,3.0,1.0,5.0,,,,,1.0,2.0,,1.0,1.0,,13.0,632.0,2.0,,,1.0,,1.0,,2230.0,2.0,,1.0,2.0,,490.0,40.0,314.0,,212.0,,,,,2.0,17.0,190.0,,,,1.0,,,1.0,33.0,5.0,1.0,,1.0,33.0,3.0,,,,36.0,65.0,2.0,6.0,,101.0,3.0,10.0,,45.0,,,6.0,1.0,2.0,,,3.0,1.0,8.0,40.0,,,,3.0,,,1.0,6.0,,,1.0,2.0,11.0,4.0,62.0,,2.0,,,6.0,,,6.0,49.0,,,,,,302.0,,262.0,,17.0,,,1.0,,,12.0,,,4.0,2.0,,,,,,21.0,4.0,,12.0,69.0,,,16.0,39.0,1.0,,219.0,1.0,20.0,210.0,20.0,9.0,30.0,,,20.0,,1.0,45.0,,,,165.0,,9.0,,,5.0,1.0,,20.0,2.0,1.0
21700273,,56.0,1.0,14.0,,47.0,4.0,18.0,107.0,4.0,4.0,,,1.0,,,,574.0,,128.0,104.0,,3.0,116.0,2.0,,123.0,541.0,38.0,1.0,,,2.0,,10.0,53.0,31.0,3.0,6.0,197.0,11.0,2.0,,,4.0,6.0,,19.0,,928.0,6.0,,8.0,,,1.0,,374.0,,12.0,29.0,239.0,1050.0,14.0,1.0,18.0,,,,,15.0,1.0,,5.0,1.0,,29.0,1540.0,,,1.0,,,8.0,,5700.0,5.0,2.0,5.0,3.0,,1180.0,109.0,828.0,,410.0,1.0,,,1.0,,52.0,547.0,,,,,,,1.0,62.0,14.0,2.0,,1.0,98.0,4.0,,,,86.0,212.0,3.0,19.0,1.0,243.0,16.0,8.0,,99.0,,1.0,20.0,,1.0,,,2.0,,15.0,63.0,,,,8.0,,,8.0,7.0,,,5.0,5.0,24.0,5.0,137.0,,10.0,,,12.0,,,12.0,127.0,2.0,,,,,735.0,,722.0,,32.0,1.0,,3.0,,,28.0,,,13.0,2.0,,,1.0,,1.0,57.0,7.0,,2.0,186.0,5.0,8.0,14.0,106.0,1.0,,598.0,2.0,46.0,531.0,58.0,28.0,75.0,,,31.0,,4.0,132.0,1.0,,,956.0,,14.0,,,12.0,4.0,,44.0,5.0,1.0
21700274,,20.0,,5.0,,20.0,1.0,4.0,58.0,,,,,3.0,,,,129.0,,35.0,35.0,,,33.0,,,29.0,141.0,17.0,2.0,,,,,1.0,8.0,61.0,2.0,4.0,41.0,4.0,,,,2.0,6.0,1.0,4.0,,190.0,2.0,,1.0,,,,,128.0,,5.0,4.0,61.0,324.0,2.0,1.0,4.0,,,,,3.0,2.0,,2.0,,,14.0,761.0,,,,,,2.0,,1890.0,,1.0,,,,264.0,32.0,144.0,,192.0,1.0,,,1.0,,6.0,193.0,,,,,,,,13.0,4.0,,,,34.0,2.0,,,,23.0,53.0,,1.0,,91.0,4.0,1.0,,33.0,,,5.0,,,,,1.0,,,34.0,,,,4.0,,,1.0,4.0,,,1.0,1.0,5.0,3.0,44.0,,1.0,,,5.0,,,,46.0,1.0,,,,,268.0,,253.0,,13.0,1.0,,3.0,,,7.0,,,1.0,2.0,,,,,,20.0,1.0,,,78.0,1.0,3.0,8.0,17.0,1.0,,186.0,,11.0,96.0,29.0,11.0,22.0,,,13.0,,2.0,34.0,,,,153.0,,4.0,,,3.0,1.0,1.0,13.0,1.0,
21700275,,14.0,,6.0,,13.0,2.0,3.0,53.0,1.0,,,,1.0,,,1.0,158.0,,21.0,25.0,,,33.0,1.0,,38.0,137.0,11.0,2.0,,,,,2.0,15.0,9.0,,5.0,37.0,1.0,,,,2.0,1.0,1.0,4.0,,215.0,1.0,,,,,,,142.0,,5.0,3.0,67.0,329.0,2.0,,2.0,,,,,2.0,,,1.0,1.0,,15.0,130.0,,,,,,4.0,,2100.0,2.0,,1.0,2.0,,272.0,25.0,162.0,,97.0,1.0,,,,,13.0,160.0,,,,,,,,13.0,3.0,1.0,,4.0,26.0,2.0,,,,19.0,55.0,3.0,2.0,,98.0,6.0,5.0,,26.0,,,6.0,,,,,1.0,,4.0,27.0,,,,1.0,,,4.0,2.0,,1.0,1.0,2.0,3.0,3.0,35.0,,6.0,,,5.0,,,2.0,41.0,,,,,,241.0,,268.0,,19.0,2.0,,2.0,,,8.0,,,2.0,3.0,,,,,,19.0,1.0,,,84.0,,3.0,9.0,22.0,,,219.0,2.0,8.0,143.0,15.0,6.0,25.0,,,4.0,,,23.0,1.0,,,141.0,,3.0,,,3.0,,,12.0,,1.0
21700276,,38.0,,28.0,1.0,71.0,3.0,23.0,206.0,6.0,9.0,1.0,,5.0,,,3.0,456.0,1.0,162.0,89.0,,2.0,85.0,3.0,,216.0,436.0,37.0,1.0,,,4.0,,11.0,42.0,15.0,4.0,20.0,310.0,16.0,1.0,1.0,,3.0,3.0,3.0,13.0,,1100.0,2.0,,6.0,1.0,,3.0,,673.0,,16.0,39.0,158.0,1580.0,10.0,1.0,25.0,,,1.0,1.0,45.0,10.0,,2.0,2.0,,49.0,364.0,,,,,,6.0,,6400.0,8.0,1.0,4.0,11.0,1.0,1430.0,64.0,908.0,1.0,301.0,3.0,,,1.0,1.0,107.0,1150.0,,,,,,,,71.0,33.0,2.0,1.0,5.0,127.0,4.0,,,,91.0,227.0,8.0,26.0,9.0,488.0,9.0,17.0,2.0,113.0,,1.0,17.0,2.0,4.0,,,8.0,,13.0,104.0,,,,14.0,1.0,,10.0,8.0,,1.0,4.0,10.0,34.0,8.0,148.0,1.0,12.0,1.0,,14.0,,,10.0,276.0,,,,1.0,,1160.0,,1260.0,,30.0,7.0,,3.0,2.0,,30.0,1.0,,19.0,2.0,,,1.0,,4.0,460.0,14.0,1.0,2.0,368.0,1.0,21.0,27.0,72.0,,,612.0,1.0,53.0,388.0,138.0,41.0,166.0,,,41.0,,3.0,99.0,1.0,,,539.0,1.0,18.0,1.0,,27.0,7.0,,81.0,8.0,6.0
21700277,,58.0,,14.0,,30.0,1.0,7.0,73.0,3.0,4.0,,,2.0,,,1.0,425.0,,115.0,118.0,,,134.0,4.0,,75.0,479.0,67.0,1.0,1.0,,1.0,,14.0,34.0,26.0,1.0,4.0,83.0,10.0,,,,3.0,8.0,,17.0,,510.0,,,3.0,1.0,,,,268.0,,15.0,22.0,274.0,576.0,8.0,1.0,4.0,,,,,8.0,2.0,,12.0,2.0,,25.0,922.0,1.0,,2.0,,,7.0,,3300.0,4.0,1.0,1.0,4.0,,812.0,107.0,505.0,,652.0,,,,2.0,,48.0,400.0,,,,,,,,74.0,12.0,2.0,,3.0,93.0,4.0,,,,74.0,422.0,3.0,11.0,1.0,145.0,14.0,10.0,,109.0,,,33.0,2.0,1.0,,,1.0,,9.0,49.0,,,,13.0,1.0,,7.0,3.0,,,3.0,,24.0,5.0,143.0,1.0,12.0,,,7.0,,,2.0,91.0,1.0,1.0,,,,470.0,,498.0,,35.0,1.0,,3.0,,,40.0,,,5.0,5.0,,,1.0,,1.0,53.0,9.0,,5.0,120.0,1.0,3.0,16.0,96.0,1.0,,368.0,3.0,20.0,559.0,17.0,37.0,47.0,,,37.0,,4.0,115.0,,,,298.0,,15.0,,,9.0,4.0,,32.0,,
21700278,,83.0,2.0,7.0,2.0,32.0,1.0,5.0,103.0,2.0,2.0,,,,,,1.0,641.0,,90.0,145.0,,1.0,142.0,2.0,,72.0,733.0,74.0,4.0,,,2.0,,5.0,68.0,34.0,1.0,5.0,114.0,7.0,,1.0,,3.0,12.0,1.0,18.0,,582.0,1.0,,4.0,1.0,,,,295.0,,16.0,15.0,371.0,751.0,8.0,2.0,8.0,1.0,,,1.0,10.0,,,11.0,1.0,,25.0,1180.0,1.0,,,,,8.0,,7000.0,3.0,3.0,1.0,9.0,,902.0,138.0,553.0,,700.0,1.0,,,1.0,1.0,30.0,270.0,,,,,,,,120.0,16.0,5.0,2.0,4.0,41.0,5.0,,,,102.0,95.0,6.0,7.0,2.0,214.0,13.0,15.0,,150.0,,1.0,14.0,1.0,2.0,,,,,15.0,70.0,,,,16.0,,,8.0,5.0,,1.0,2.0,1.0,9.0,4.0,196.0,2.0,9.0,,,9.0,,,3.0,123.0,1.0,,,,,565.0,,502.0,,96.0,1.0,,2.0,2.0,,41.0,,,4.0,8.0,,1.0,1.0,,,62.0,8.0,1.0,5.0,139.0,4.0,3.0,22.0,125.0,,,422.0,6.0,18.0,716.0,22.0,38.0,56.0,,,19.0,,11.0,139.0,,,,466.0,,19.0,,,3.0,4.0,,29.0,1.0,2.0
21700279,,41.0,2.0,6.0,1.0,27.0,2.0,7.0,81.0,2.0,1.0,,,,,,1.0,417.0,,54.0,206.0,,1.0,106.0,2.0,,56.0,478.0,56.0,1.0,,,2.0,,2.0,37.0,29.0,2.0,3.0,62.0,5.0,,,,2.0,14.0,,15.0,,332.0,,,2.0,1.0,,,,168.0,,11.0,15.0,226.0,364.0,7.0,2.0,3.0,1.0,,,,7.0,1.0,,11.0,,,17.0,889.0,,,1.0,,,2.0,,3500.0,1.0,2.0,2.0,5.0,,531.0,95.0,338.0,,350.0,2.0,,,2.0,,9.0,196.0,,,,,,,,61.0,6.0,,,2.0,30.0,2.0,,,,70.0,79.0,5.0,3.0,4.0,118.0,12.0,7.0,,86.0,,1.0,6.0,2.0,2.0,,,1.0,,9.0,51.0,,,,11.0,,,6.0,4.0,,1.0,2.0,,9.0,3.0,120.0,1.0,3.0,,,5.0,,,4.0,75.0,1.0,,1.0,1.0,,333.0,,268.0,1.0,42.0,,,2.0,1.0,,26.0,,,5.0,6.0,,1.0,2.0,,,29.0,2.0,,5.0,96.0,1.0,2.0,23.0,86.0,,,254.0,2.0,16.0,403.0,18.0,31.0,25.0,,,16.0,,9.0,100.0,,,,314.0,,10.0,,,2.0,1.0,,27.0,,1.0
21700280,,24.0,2.0,3.0,,15.0,,1.0,83.0,2.0,3.0,,,1.0,,,,262.0,,33.0,49.0,,,62.0,,,24.0,453.0,65.0,,,,2.0,,1.0,22.0,10.0,2.0,3.0,48.0,4.0,,,,1.0,2.0,,10.0,,140.0,1.0,,,1.0,,,,105.0,,3.0,6.0,165.0,290.0,3.0,1.0,4.0,,,,,3.0,,,4.0,,,11.0,450.0,,,,,,2.0,,1600.0,1.0,,1.0,2.0,,301.0,48.0,169.0,,197.0,,,,1.0,,8.0,151.0,,,,,,,,27.0,3.0,2.0,,1.0,12.0,2.0,,,,48.0,35.0,1.0,1.0,1.0,74.0,5.0,3.0,,79.0,,,3.0,,,,,,,8.0,21.0,,,,23.0,,,2.0,1.0,,1.0,1.0,1.0,6.0,4.0,82.0,2.0,5.0,,,2.0,,,,41.0,1.0,,1.0,,,186.0,,161.0,,21.0,,,2.0,,,7.0,,,2.0,5.0,,,,,1.0,25.0,1.0,1.0,2.0,56.0,,1.0,13.0,32.0,,,175.0,2.0,5.0,182.0,19.0,16.0,10.0,,,10.0,,2.0,47.0,,,,134.0,,6.0,,,1.0,,,13.0,,
21700281,,83.0,3.0,24.0,3.0,50.0,1.0,14.0,111.0,6.0,3.0,,,4.0,,,2.0,626.0,,157.0,127.0,,4.0,132.0,1.0,,190.0,651.0,58.0,1.0,,,4.0,,5.0,70.0,27.0,2.0,10.0,184.0,12.0,2.0,2.0,,3.0,11.0,,18.0,,787.0,2.0,,5.0,1.0,,,,389.0,,15.0,39.0,336.0,924.0,11.0,,7.0,,,,,18.0,2.0,,13.0,5.0,,43.0,1700.0,,,,,,4.0,,5400.0,6.0,1.0,3.0,11.0,,1470.0,117.0,1130.0,,603.0,4.0,,,,,70.0,582.0,,,,1.0,,,,87.0,20.0,3.0,,3.0,104.0,5.0,,,,76.0,210.0,6.0,23.0,2.0,324.0,19.0,13.0,1.0,124.0,,1.0,11.0,1.0,3.0,,,5.0,1.0,28.0,75.0,,,,36.0,1.0,,6.0,5.0,,2.0,3.0,3.0,25.0,9.0,152.0,1.0,13.0,,,14.0,,,9.0,120.0,,,,,1.0,878.0,,677.0,,65.0,5.0,,3.0,2.0,,37.0,,,10.0,5.0,1.0,1.0,2.0,,1.0,47.0,10.0,1.0,5.0,232.0,1.0,9.0,20.0,110.0,,,515.0,3.0,38.0,536.0,58.0,32.0,77.0,,,33.0,,8.0,148.0,,,,471.0,,12.0,2.0,,16.0,4.0,,62.0,1.0,2.0
